14,Shaker Lemon Pie,qLPODSdIZkBysqvCQiTexpSRMNtzkuOEZjB,2677.3,DqxwrLktQVjbpN,16
34,Dessert bar,pLcKmgzRnZJOydufTEBdGYWSEkwQWVRUAQsuv,5472.67,pXQiVHrVDDU,19
9,Caramel," brmtylDSfJgPTcuwGXoCNbFgSnvg",7376.31,XlvYDZVjfEv,27
16,Grasshopper pie,zYyTaiiRDYYkHsIMbIYlhVonoDHh,6179.01,azHczQMvhfzkDh,6
11,Icebox cake,oVhkaMOPWQdwyfF ViyXhkFnNbfiOD,8794.74,SCGXcQcYkXooSqM,13
23,Fried Coke," MYGkLEOdTFIjVPbaYxpd",9960.33,HHl xhJDJJx,29
13,Cinnamon rolls,DRbG YqDyOnYzWovttGE,9058.98,VpQrZiJoLX,7
63, Meat Pie,xvZPMtzHxKJ xeoXgmOFM,1574.83,TEQRpNJIkZBaB,27
76,Hummingbird cake,UgyluMtgsOJISzwYBOVhvOFOnGvZ,5081.96,"hasfyLqSrvY ",4
69,Marshmallow creme,dVEIXsNcXzbbhJOhoUKqdVbKlGEhXwkxzTJq,5446.44,lXvJZFfAvES,21
23,Sweet potato pie,erqZ kenWpSi SMYqIRSLGRTE,1859.35,rxPfVJrQMOxmvoQ,11
90,Smith Island cake,VQzFRAaTWQLTuDgzPLYBiOSywZOSvwmUhUMsh,1104.48,YyXBOro NTwV,27
49,Rhubarb pie,TmVRUNOlDIbZusXgVdalS qpnZCnTbWyZ,7502.85,xSKjYWxlOva,30
23,Sweet potato pie,utvkhBgOKChEISPmmFOCjcCrtHjH,1755.86,XknsjECJJZQ,8
42,Jell-O,GwyzjSZzeCdrIF BbfBYoCWuQnYMFaNlhpQW,4499.38,HvlegQjOPCbef,23
21,Blackberry pie,FeHGnonJuguzRQTzuBcgSvuagIjLIHGcDIWh IQY,4300.12,LOgcXPTEGkn,9
68,Joe Froggers,NlkDCCZPsbkYiHCzsML eWCrxRQJAWJvFLh BSwZ,5135.97,VWOOJcaKmEF,13
31,Ice cream cake,M UAakqyYvaaidkzKlPNIgaF,8655.5,tynwQLHAwQQRcst,18
45,Shrimp Creole,tGMiayYAbJtKvTVnDgU LHVEmHMvZUzrIhZTB,6337.6,mczuktHbeZOCB,17
30,Shrimp Creole,HGtZIMPpUwVNXZyIutGPoPAYzuYBxfkR,5252.94,wRrKEdGaVr,28
33,Candy,vyOIfAShniKLxtSraPtHwrlaehwUvOXmqLA jVTj,7535.47,pa GWl K BpUE,9
9,Pistachio pudding,ayvzXgLdowInaXvfZkmGdEglkUrBOIo,3606.03,PPNdFVe yLbHK,8
78,Cookie salad,FwIYoVxKanuLHsaeMfTQvmVYDfq,7219.65,acgQDwOKAdLll,21
28,Cream pie,FHkySKjuwhdEIdKrcONeloVQbdDqpHqI,6930.38,X egpomOstwArFo,26
3,Cinnamon rolls,vRPIcgGFPZPYyiVSMWDgZlHXBmGRC,7981.86,FwSuW PcOjf,23
23,Strawberry rhubarb pie,IUlGFtLFRLWrjjDwVNQmZOagx ENrhK,9487.22,lPWvGCXfXVrLCf,25
11,Cube toast 2,lubxESWJdtRvTxkeDqDd,9500.28,wlbPkG XZGzBu,30
58,Checkerboard cake,nQjhaV nDKpQMxTPFEyVhvhNrkipQXaqrSN,2289.74,ybQobLHgNTFswyK,9
7,Boston cream pie,GddlMVgwNEqXzJbgYETuKGL,3162.12,ORwrnarEsIjWBMM,20
74,Blackberry pie,OFbnVrAbAzaEMdsCafKsJWAMf,2428.35,gGzpICvGdEbLo,20
1,Dessert bar,A kohPZjLArywPFvWOBGTPwCd,6633.03,unGP SVguzCQMH,1
67,Candy,YEdQxhYAYxcodHSCDOFuvfVaIKHJwQVleNasoesf,810.97,c yNogflMOe,30
16,Cupcake,NZACTgGSlbHwtwpAFuNZlqADgFNcjp,6005.96,YlRQrzriJKqUYK,27
66,Pudding,IMdaQfHhdyNtcHKoxNemONSGUMMLnUrbxDgDGT,8954.63,peHyEqKyBRFlTq,4
76,Goetta,uvCrQkLQJrvOJGuBTNYFJpVVaoZZrhvTRw,9220.97,qZPiHxLySb,16
43,Panocha,ycUVOjZuTtGsTUQXrkUbzWZJakkBjmeHfwP,669.31,qlKuqeksmd vSsq,23
79,Fried pie,njNzMyRVOQUpmjTykKdfmgf IGi,7939.44,FwpgEfdeMfE,15
86,Cherry pie,bZHU SiGP zvccngLPyZSZPech,8228.34,vpLbbeG sEBxB,15
60,Bundt cake,sLpvXfWADMQXEtbNEwvAdnnllimTTpOWh,6404.29,VRCrkFdhEgQQpS,12
41,Brown Betty,TsoVOwNgUHzuVMtjYVmRg,1686.92,pjmeqQHVAUQjefC,9
3,Snickers salad,lvuivaNBynFPIrdWjtJGa,1073.06," gWeekgkyGcFj",29
12,Shaker Lemon Pie,N MRKtIOkOPkYDYLZbjdZfJXm,7227.53,iYmEngQYnh,8
52,Polish Boy,TtDOIxHmYwQEDPdzloRENq,5207.37,QnmWOvrtEfhMqg,14
30,Panocha,BidYPnTxqtTHORxYbWVLTUvcfmsFFw,8190.93,KPXWXUTwE GjZq,2
23,Jelly bean,viNwPraLttvNHwqKEvOPQ FwchBliTIPgpzEG,8235.43,CJqCBaGGRX,0
80,Checkerboard cake,LPHiKrpmESzDZtUVsomFUIfroSyz,7579.94,sVRnBWEdZXHthhM,22
58,Jellyroll,HNacWWVPKjvlQEsoHMIOSYZRCphQbFS,1517.5," vRXqMIaRaknn",1
44,Pecan pie,ehuEkczVJiUuCgiFgZesTRF,8946.94,nZYvJBlcbEuNqyL,15
4,Gumbo,QrqlYoagtzmUuKrDCPfmkxWSYWveWgIhCk AUKNh,5078.28,lqADRoxWlGsL,7
53,Cream pie,SvDnkuRBGbcqkQYzFazDhFQ,2859.17,cseVIlzqhbFIq,19
29,Chaudin," pscdvxHmCKZwgNvABAV",8665.92,uXCvWDdSKVR,23
27,Apple crisp,yBl kqmBlvUaGHsOlhbohfJRYQKoxNz,2407.8,VcxFjdalCZlZUrx,17
3,Jell-O,LRbhLZBZz kUuNdIfmOnMIvXw QL,4540.06,eLqfrXTQPvBVZb,7
11,Cream pie,kUlINxjIFkXImHkcVHHnrhmSKwCiINIwdTRZwIY,528.45,GJGZtRefBsnnZi,7
56,Sopaipilla,stvlXjvfpEbLcqBixKOQn,6886.94,XrrEbLyqFX,24
32,Pumpkin pie,hjJdbFJtMzxsfu jLsxJRS,3586.02,rVgkaGQApP,3
20,Chocolate-covered potato chips,dUcqKzgAMVyQFyzcsAyyMiUoHxcXfewbpbvjZ Kf,7720.61,ngdZKDqUpFEEqC,10
25,Hoppin' John,WWYtT FoRVOMHkBAtRwgKyjgMMZxrRcEG xbeGEQ,6731.91,xPToPtdxNRmhlOW,21
23,Blondie,xwJlp OXiivkBsm hAueeO HGcbeGgCPYJJtkkGe,8899.29,ZyCEYdhOMmV,16
90,Bumbleberry pie,wWkzyzwPRMeEatnsqFyKQotHCTXK,6308.96,ZZvzBmRDpedr,18
39,Fried ice cream,oRfvaefaIeqbStypYbIJZAjdMkectcxsDqjr,4779.7,eknKYzBBWW,22
64,Jelly cream pie,NAyEiVMeWgWrKHJOekDI,2517.87,CoL ysxhsrW,30
45,Yeung Chow fried riceBologna sausage,IqQD jGnolvhpimJwSarkBSpnO,2296.36,EoOiepUZikAgh,25
9,Checkerboard cake,XMDanBXzcIkkObjDfBpYZFutEEdmfyKlNEOxXqVO,8878.92,EZFacSBdUihUWyv,16
25,Huckleberry pie," kOKDRG AIkfxVrZocLKwUpmNvP RmsNoygYuwGf",1615.12,lbrKdGxhsLGL,3
87,Polish Boy,AOiUYVNVKLZwYOhWiHtaPJJwc,853.02,SjAtNmkXP KrTO,21
31,Key lime pie,GfYgzKRQiejAdYsVgHAyMrtt,9026.33,J zmVPFSFAfk,27
59,Coconut cake,xChbaypWbSUWqWAPCaAzNXhGLBPhDVPxDHL,7019.04,TUOoXGfMuG,2
26,Lemon meringue pie,USTvxgfKKzgVwNLryyKHSqsD,5019.8,OyhZvNVuUicZFgJ,8
47,Apple crisp,nVeteQIPEvcyEWVXIBTciHjHyPSw,7170.4,cFEBXvBaqGG,1
7,Jell-O,QrpRKNfmNoGueAvP VzWWBRPSNjlnomnLfDDGPJ,4581.1,cGNiNnhML kCpC,13
84,Italian hot dog,hHbobLYgZRNxgwGVRkMnXzOVqXpdUxvZiTlAsN,3617.32,CFThSmehMZYuHk,2
58,Cinnamon rolls,MZRndJ  IfbvTfOpOAaSPLCi,6952.44,pZWjMypwwHC p,26
80,Banana pudding,zgZFkerwxsADQndvsoLsT,4385.26,UitNzoxTMKdGguX,29
10,Chicken bog,hheJBVtSojcRAqBygZxRGH TbqbDlKurdEa,2582.03,JnEotNSZRtAtB,21
20,Devil's food cake,CKPYqrKCxVYytBDlsLSTpnMGKei,1146.47,bxwjQUVcAaYCen,16
64,Jelly bean,JiGdTKQJQkOooGmtIoksNIzodLpHk,4006.04,UuWViHUPZKoeTDw,30
48,Stack cake,jGvNRvriqWNWhEg ikyQpuDxCtrWVTL,8500.41,aFWHwaEhholbz,6
45,Funnel cake,RpswfDxEPpPqGpSzKrlsArotqIjlqZxoINa,4415.41,ZuuhThsFMVH,16
74,Gingerbread,ODjNMwNp nMortfRGEccgF,8706.27,K rXgxtoOZ,6
39,Smith Island cake,RXGWAaciHHNlrTSoWwxYqCvVEZ,8047.56,DgiZSNVmQykbNfl,9
54,Icebox cake,zqVcxyleefRENHqjwfrWvNN,5509.87,"QEJhLKGbR ",11
53,Derby pie,JmwAPBEsXxklyfyABikMivNWxDsdRnDWdWvUL,6108.02,JZT qcsfgJFCP,6
2,Brownie,GjwVKhqtkbdUk MQjNOLleUIiCdk,5652.83,uZNBzVYnmxMo,4
8,Golden Opulence Sundae,GU BDdktUBQjpmRZTbFI,7720.54,ybznpuvtVD,28
65, Meat Pie,HKKJooDIvds vmT DWqiJ,4740.21,zXptOGGOFXZnPe,10
44,Fried Coke,eIddYjroqssjlTBAnjmvOYPtgonFinsLzynRByfR,4447.98,S QevAGlZTSA,20
74,S'more,PLRQzSDRjuJzLIoFKtDXw,3912.46,zzwrriibuIhGAh,3
90,Grasshopper pie,wejcIXuMqLbUgsgFX QDQvKbDuVmPF gFZBRqGfE,9429.79,mNK htYYmITnMo,5
43,Doberge cake," IFNavVIHeqUEPhMpSNysHrnvLsL",8443.54,dYTCobixipVrZY,20
25,Joe Froggers,SeiyimBzoSggSkNBxvsHICy,5918.31,CtaWnVbLTjPAmae,29
79,Chocolate-covered strawberries,lPKsktvVpmPDzAhRAVCOOGPOFSzsl vlfLkilg,7509.05,u YjCCYcCm,13
16,Polish Boy,beTTSzOdCSlMnBTYRhyXwZSpgiZlFhWyS,6191.67,dTtANIlMZKRfiKA,5
15,Brown Betty,xfGZhNs EMPjNOZlegQopHgHybcXgq,3436.11,aNTreIZous,25
75,Banana split,DQTmFWWrjTOKMshEqPkYAxtzUVQCIFtyNkKaaW,9400.06,FzrqOoxYZsqs,4
41,Maraca pie,yGktJAKdcXVAGhxdvpLWiaYAwhV Mu,3429.77,pnnUwBpOvdeqAd,29
16,Snack cake,bjkUvTCPPSQDgRAiVTOhxrJjghCqQZO,9930.28,HUBQFtRbyVUsx,23
24,Dirt cake,wGOcXoXDGWzCxPSioxuil NpXmtlnFuaEbmc,640.69,SnoQnLVkCyYwJbu,3
49,Molten chocolate cake,XpsLJYuTsAzJefIxZSfAfonOBQd,8388.31,HdGwNQxLoZ,24
31,Marshmallow creme,jojfelspyreBIjJohneSJN,3223.88,mXlnBNJjutIEM,10
48,Chocolate chip cookie,"WOuZSDFOSRuCkzNxZcyIhflaibLpYyQ Jls ZYG ",5131.86,vjFDbMELWOiuazy,4
63,Chocolate-covered strawberries,ciTEAzMtvslVLlQOgpcpvqxskYnxdCAX VVMsg,4424.11,ZvSKUuTeXqx,27
77,Jefferson Davis pie,LrOaRxEndqVbPQJORHwEbKcRCtfS,5336.98,EvLMAbvINjehx,16
84,Marshmallow creme,vascUpPqgfwLkyBYIQwdLjDdjmQ,9595.91,RiU hHBxYADsRuT,18
17,Bumbleberry pie," UQWLwUffetsamBQfPUs",6991.22,mqzKXHStBlowS,18
23,Stack cake,ncIWUubpjiTsPUJPpqKkmOBdQFNyqENsmQtcCr,1968.69,bmoMLXwdCX,23
77,Jambalaya,xZPgXUjNEZJaFBzLgPnIdJsyjANKKyEM,7335.43,PtEYxIwIgfwEJL,28
7,Souffle,rQfJRBOqKYQyRyvhCkIhJHdNzcmXgJTS,589.39,RwPbeMViou,6
1,Banana pudding,PvcpvPqJnnGaUTKufWMIJsNkMEJIpQc,7783.38,peFoQfiwcbSw,11
3,Buttermilk pie,QjUcSYsxVITMMbtPcbzNOqjnjdoEFnKwUxgQ,7535.6,axWnygRPHl,9
81,Ice cream cone,dkQPueabIuApexPqCmgysvhEWtmrqZAsAPaXRe,7821.87,jpaLAXcryj,3
48,Grape pie,qgKRvXEZNhvc BAjVzRuyjtkeoDh,8470.87,PDTByHFZHiyskY,1
20,Fried Coke,CgeZMccgbQtKVMrOZfOfUMFIHWDrRvgBQI,7975.99,QLmEuX lCiIKpQW,16
22,Chess pie,qOLdoTiZUJvSRlLEtCgXllIWydoZQjEQIsNZ,3194.84,iswwQxKYFeyRQ,0
46,Moon Pie,rLWWUPNwFmoYXkjcPdTZoKA XrBGpv,8258.65,HeiIrYiXVsIyr,24
45,Jellyroll,PXPpVYTDUpRdSyIIbk TGVGcJuuIpEJAlLDZ,2255.51,bpCOYFNmsL,7
46,Sopaipilla,ymiNAuktrAzytrV DFtsGSImauMUI,5259.39,WOeUCXmmnlzr,23
48,Souffle,"QZwJzWFeqldRzGJxgLjE JHeVTTqISqdVp ",6773.92,DAqiDnvVAQKOFOv,30
48,Lemon meringue pie,iOfLtdfOhsEwzjjVZJVDzVaEpQpInGGLrCji,6685.4,TfEabkdMLSUJ,0
12,Doughnut,wMVhHSOWAzeJ cexWagiVgdW,3348.53,qLlFTsPuiyHpi,6
65,Bean pie,gHHwEHQQLqiCnrQtfYtoYbUa,4839.91,hv XRUPaPWXaig,11
3,Apple crisp,IjQjFbGAYVkfTt EkFoKfjekLIglUIyUiWNtK,7358.88,UGvJfIHiCBsn,1
26,Pudding,QwQjcmtzXVcTEXHGKwuEyiojkWnnnORwlFn,6732.01,rIHnbqglGJh,20
52,Jelly bean,lmivPIsAWhMzunzUmUTqHxMOoLXrDEpZqKU,6663.13,xkOssfkuxyB,6
23,Scotcheroos,BKfamiRzjSUvCQvffxGikUnGom QdLBDBP,4871.42,opQMKIgevGibgci,7
35,Fried ice cream,"QRQEFQyhuOrBmmDXRcce ",4898.8,I pvr raOHUQxsP,24
36,Brown Betty,JOLhrYlsCpJhUSLiJMtBEZxSqMKrNwFZwVEsyAd,3365.43,PPKbRimIZMb,12
7,Funnel cake,CpsswEbdCj OkleHlCrNAXFU,5475.65,oXmHWiellHUs,21
60,Huckleberry pie,bqxVIObeCwQkaAXPWAFDTOE,8689.03,bPdQParSRphZ,18
5,Shaved ice,GmXYzxaJEnrHPoyUawZJPcwbvsEnOACnST,7494.35,tAuYLCshFq SMl,11
48,Lady Baltimore cake,RTjAKXIIcWsNIyNZXdIFzYHKcZrQDWOQZ,3975.24," dBmWKuhoA d",24
61,Bundt cake,liBmlxlIMzMKUATtaDgE aZvfTDYcpIiX,6862.73,WzIujFDZaCXN,13
82,Bean pie,tpLexDTFVwvzVuyOTIMmshbWHNSCYludL,3194.9,VJvbHkUGyf,22
23,Pecan pie,TkPaSRMUv jGjVMnsYHYWNUzhdkRr,7736.44,ijjRyukpiKzApJ,8
25,Yeung Chow fried riceBologna sausage,wcUkDUeyDOnHmYrJtdpQgvH,8228.12," rzDHKchoDoIhpC",8
1,Buttermilk pie,PgPQWZtYtgyGJVJTMfWDoQiNkGiH,2751.53,OOMqwMutKme,18
26,Yeung Chow fried riceBologna sausage,gCJZqFyNaaURowh VkZnJesvMrfO,2270.29,ekZtUhxXXqryh,5
50,Stack cake,guaCGQXIJfFdmPXzJrpKHDDATQjin,4270.93,RzxaemUHYxDHpuv,30
69,Snickers salad,JtRhmPYSKnslfgFOMmZL D,2374.02,QzDPXwRsYPpWRz,22
64,Peppermint stick,NTwguQlegACsQpSSQdbdhJYAqDudUibeXqMPap,2818.4,SFLLgoHjEoevzW,19
79,Cobbler,zp VqtHCDyGkjXZzYOQAPEMdqcbDhfZZvSVoof,3055.12,qqPKZgyShkuwrt,13
1,Hermit cookies,XcWMYjAjbzKsYaSdhbmU,2357.08,BbhdQRYsHtvu,3
75,Derby pie,soILkeJqYDcTgyBZFwYrXDBdurzyFqswCeNZ,7273.47,crqSIzCdnUbn,13
88,Pumpkin Pie,ulbRmTzabnjCIVQMLRahVSdemkrZ,2251.82,IdswlApYfOuhj,0
8,Pecan pie,IKumENSeKzDrKjTELCFFbwwCEvbCqx fDJnf,9728.72,ooBMrdnHhWU,6
11,Golden Opulence Sundae,WTjUrLHXZEfaSBJrgQluacMNYuOcNH,8458.63,UijKmxdKLQWnstM,2
27,Chocolate-covered potato chips,uRzdnzlUSoDNMhIlbgGBtcMP,2586.26,nOwtFhtRizpM,7
73,Cinnamon rolls,EtDcGWZVRduZyQChdDpfJzjgyKzrA,3136.27,oFJSaQqluumgFG,26
28,Black and white cookies," WMBbniSEcWGYeBhYPDIt",7162.35,ygPjKqHTKJbO,15
27,Doberge cake,JhtlXJOZyWDQgQdVNIlRnfEEspu,6889.94,ErIIEzQNFxEsiSV,6
8,Lemon meringue pie," DyziehHXGSwxEhMXGlAdFyaakXit",4039.35,tTdcTkCDDDO,0
60,Molten chocolate cake,cFgvSavxgCtiUeAVFwNcDdIBbKYTDzjy,4381.75,KguQTGjOkvI,10
69,Jelly cream pie,OgAarrunuRVLLRhotlbznHZhqr,4645.48,oYxqRMQbGudfcSe,23
44,Apple pie,yOzUfqSAIzVPjkJcplNMMxvEwZHJhYPIKFKCc,7220.05,rnHapsWnYHCXmEE,24
48,Jelly cream pie,BJ JbmV gVvzZJrJhuTBraOQsTCj,590.92,t  AXH pGMpPd,29
84,Hermit cookies,DzitfXGrBFqWnexucblGTEMwRnNWDNMZW,2458.12,YxGzeSUBTOywNB,11
43,Shaker Lemon Pie,zupjHrJrBlGFwstmDNXXCDFtluexHkMjLiAgKeqW,695.87,EROjvYXHft,9
2,Blueberry pie,lNjmFqnTIGSpoGfrUloXzaqcLrJntASgSz,8747.44,JZbmtXkoHtaTok,28
50,Fried dough,zwLpQKNdpMLLpnvakOiHhmISrR,4284.13,rwtxUubgqEh,30
85,Cobbler,jtjUdRwqdXKyjkRvUGdGZAY,3353.73,ljeHCJpuPCjbx,25
39,Chocolate-covered bacon,TwXLLdIMaHXYVMmCckZGIhNaWWWiDlfLLtdUXThE,9386.48,kIkgzl rGCFBW,13
49,Banana pudding,wNKkwhmsvVCuxmckkhsCIaPOPsaPfDsqHqBRb,1282.94,uZVXpACjUet,26
14,Glorified rice,TYdkqwnCmQUpSWBYVMOZQmS f,1042.93,Icot qbhFnr,14
19,Chicken bog,UBfBSYJXGGbieRnbuZpVlXjIzfvEbmGN,2108.83,CzUEiJO JAE,12
27,Breakfast sausage," dTGAwahLmdpKvIyrwQtJjijLlAfBBsLz",8607.33,jCTtfGRKgTin,13
23,Jefferson Davis pie,KipYWGLwyAipwgTRsgXBCyNKGcBAiATlAlwoq,4542.67,ekosmSgYg nOKSC,17
22,Chocolate-covered bacon,VOIZYlzYUxuzqLclCDyXBvzXfSNmCwJaVCoAs,5816.15,ibyzTQXg oa,3
57,Apple pie,vSIeiLIGFOXasqZuCbrtpgMoQrl,3640.04,LQAHYDPaUWPAUh,15
61,Gingerbread,XHDdARUqUUbKMnPnkbZcHzVA gnf,572.41,IPPSRpTvIrVQ,12
75,Buttermilk pie,znHHjudCCKCcZIQeWKpvseaswWScphxKYnh,2776.77,UzOWZUxJllim,28
41,Gingerbread,ZimBxphWhJvGctTwFTPBTzeJcWSyKbjvk,5843.1,pVhcvpzNgzqmUo,29
33,Cherry pie,TnMvgHJYruyekIKMwTLHouuiwjoP,3780.16,tRvVVuAwiX,11
80,Doberge cake,UmDyeDbUzRllygiEojLlCdCx,9116.64,geLNcNUFpSr,3
1,Jelly bean,ZoRGaQnEYgaZsEjyFkYP,9989.23,CfBMCxpmwNXtK,23
57,Chocolate chip cookie,YwaOjwCMQHkfxAdDFgOjiKkCBELqSAKL,1618.75," nlzrCbcwJqqUB",27
19,Lemon squares,bCgKvhIUWvkrsLsYqL KG,5162.32,"PMVtCOjPwEXP ",5
44,Glorified rice,qpJaufGVrCMYOyNFLAvwGx,5525.82,MRhmFZcIuu,17
33,Panocha,XBNwEMaQzbxCvfqJlCrhqIiMcGVkRAOBR,8815.99,VPdFSkyPLVw,5
79,Gooey butter cake,mIlZtZixtWktKgAfZEqG,8942.73,WsxysisXUN,6
46,Golden Opulence Sundae,kBAerOTegGSKNrFgdocH,6840.99,SyPSUxJwqdSjOEx,2
44,Jell-O,KBGZIhlVnnzHRPHhtIBELl,2203.12,C CKiQHPKCnqFn,22
4,Hostess (snack cakes),iaYmbcoBDSYgxeNjtYtkAtbgxxIzXL,3691.95,edhuXOxkXLNXdgq,24
39,Mississippi mud pie,HvbkXcPCAzaGjdKvJQyspptp,7051.42,gUTiUxBpHgiHUZv,4
25,German chocolate cake,mwrOwHeJTRJwWIjzGupOLjYr,4012.45,TmGpJckoBDN,3
24,Brown Betty,GITQLafHWfRLllw eYbl,9998.14,tYBgzduWlG,22
7,Chess pie,TmtnzZXQkkqAaZEdFmFnYjqnpXOWGabvYFhOMam,5832.58,OjwKYQhJRqfVZBp,4
73,Gooey butter cake,hoGdaRwYymGcackOssZDZhIwzKFmeSGRwvqGTr,5234.79,XnsvGaOshtRqyND,0
3,Chocolate chip cookie,rYFOyXzLKEKMaoPsKaogrjsMUgHTKOXbgLN TU,2313.66,VwmVmeoFUJrUCv,28
46,Pistachio pudding,TROyaZtoZmcjofbS xaOyhbxAiDsYA Yei,2779.28,jmixYxChXeje,16
28,Golden Opulence Sundae,CrEXCOeZFuDhSoq iEqLyNj,8698.28,PJwUPQr mkF,6
61,Strawberry shortcake,dOiHKbjlAXOgTBlKIwzMEGC,8892.25,bAoatqbDoly,15
89,Pecan pie,LNprJcyWIWUFkPmfkvvXELNrNXAgOi,8615.21,EgxAbOsCafqoQm,20
26,Grasshopper pie,LxPeOaGzVXUjRLXsDoTi,8029.32,AajuSEzWeDLdHtB,25
32,Goetta,lPEBjjVsySGuiMFOOBfjyLhZltdAkWpj,1970.65,T  BTyASSt,13
85,Rhubarb pie,IRiUlsyX CIFehGvFyWaraaXUWZRihmVFTxxq,594.24,wwpzXmUIlZ FyXR,29
76,Jelly bean,PovjjTKfnmqqpdZsGFRUtKbNRrJbAjxwEGe,8398.46,omBtDDRHpeJJo,20
61,Maraca pie,ODxXaqRHnoasKhWgnOJyVTxMrAaMWDyhm,7863.41,ZSgCTu jKVR,20
34,Chaudin,PfZruVaLQtNI LjXdpQvilkVkakfRzZKdQOSpA,570.59,fEvaeMOyTRxL,28
1,Chiffon pie,FQzyjfbKyMCviCyavBiinSPIOMamZRfk,1641.12,oMmkInTppxzhm,30
